END_ID;latitude;longitude;SUBCLASS;SUBHIERARQUIA;NOME DO PRÉDIO;NE NAME;REGIONAL;UF;Testes Programados GMG;MANTENEDORA;ATENDIMENTO;LOCALIDADE;TIPO ;DETENTOR DA ÁREA;TIPO DE INFRA;TIPO DE ABRIGO ;OWNER RESPONSÁVEL;Resp. Green;CLASSIFICAÇÃO;Elemento de rede;TIPOLOGIA TRANSPORTE;REGIONAL_OLD;TIPO DE CONTRATO DA ÁREA;TIPO DE ABRIGO;ENDEREÇO;LATITUDE;LONGITUDE;CLASSFICAÇÃO GSBI
SPJQB_0006;-23,95469;-47,11181;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSRE_0008;-23,42575;-47,14225;;;;;;;;;;;;;;;;;;;;;;;;;;
MGEEF_0002;-20,66864;-41,89483;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11857;-23,58617;-46,67511;;;;;;;;;;;;;;;;;;;;;;;;;;
PIMHG_0003;-5,56208;-42,61111;;;;;;;;;;;;;;;;;;;;;;;;;;
PEAFO_0002;-8,45011;-41,03694;;;;;;;;;;;;;;;;;;;;;;;;;;
PIACAH0001;-8,35666;-40,894;;;;;;;;;;;;;;;;;;;;;;;;;;
PIACAH0002;-8,43058;-41,09942;;;;;;;;;;;;;;;;;;;;;;;;;;
RNPRH_0002;-6,71078;-36,64339;;;;;;;;;;;;;;;;;;;;;;;;;;
CEIPZ_0002;-4,84722;-40,8865;;;;;;;;;;;;;;;;;;;;;;;;;;
BAMCB_0001;-13,01606;-42,68317;;;;;;;;;;;;;;;;;;;;;;;;;;
MGMRN_0006;-20,39964;-43,42233;;;;;;;;;;;;;;;;;;;;;;;;;;
MGOLV_0010;-20,69167;-44,80797;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10582;-23,55951;-46,63632;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10583;-23,59977;-46,63935;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10584;-23,62458;-46,60757;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10585;-23,56931;-46,64462;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10586;-23,61408;-46,66159;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10587;-23,53177;-46,64708;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10588;-23,63339;-46,71627;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10589;-23,5765;-46,69505;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10590;-23,5765;-46,69505;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10591;-23,6336;-46,71636;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10592;-23,6338;-46,71636;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10593;-23,51377;-46,69912;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10594;-23,63469;-46,67921;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10595;-23,63003;-46,70956;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10596;-23,54041;-46,67963;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10597;-23,59246;-46,67397;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10598;-23,57655;-46,65645;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10599;-23,6271;-46,64;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10600;-23,6271;-46,64;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10601;-23,47303;-46,72518;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10602;-23,61985;-46,69972;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10603;-23,61985;-46,69972;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10604;-23,6109;-46,65131;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10605;-23,51271;-46,70529;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10606;-23,55138;-46,664;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10607;-23,63967;-46,59269;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10608;-23,59876;-46,63815;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10609;-23,58905;-46,63504;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10610;-23,60394;-46,61571;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10611;-23,60939;-46,69301;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10612;-23,59808;-46,68494;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10613;-23,5963;-46,68698;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10614;-23,46622;-46,60345;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10615;-23,6427;-46,6366;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10616;-23,57317;-46,64163;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10617;-23,53076;-46,64544;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10618;-23,52215;-46,65018;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10619;-23,54335;-46,61919;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10620;-23,54485;-46,70806;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10621;-23,54002;-46,56822;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10622;-23,57003;-46,64865;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11244;-23,60909;-46,65645;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11245;-23,53337;-46,67553;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11246;-23,52238;-46,61669;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11247;-23,56548;-46,70235;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11248;-23,52912;-46,65916;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11249;-23,61747;-46,64856;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11250;-23,51843;-46,54571;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11251;-23,50971;-46,71732;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11252;-23,57003;-46,64865;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11253;-23,54317;-46,56939;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11254;-23,50232;-46,42476;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11255;-23,49168;-46,66408;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11256;-23,54576;-46,57551;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11257;-23,53725;-46,5944;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11258;-23,61028;-46,68832;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11259;-23,51733;-46,59641;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11260;-23,54023;-46,5733;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11261;-23,6758;-46,67608;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11262;-23,60774;-46,64084;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11263;-23,56893;-46,69009;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11264;-23,59783;-46,63896;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11265;-23,6447;-46,64203;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11266;-23,49442;-46,6618;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11267;-23,49832;-46,69174;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11268;-23,63295;-46,71195;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11269;-23,61233;-46,61691;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11270;-23,58533;-46,67364;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11271;-23,59083;-46,641;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11272;-23,51644;-46,60447;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11273;-23,5288;-46,5359;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11274;-23,58066;-46,60697;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11275;-23,56445;-46,64918;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11276;-23,59778;-46,52522;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11277;-23,58556;-46,67933;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11278;-23,64581;-46,70983;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11279;-23,60863;-46,69303;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11280;-23,54189;-46,59764;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11281;-23,56808;-46,60941;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11282;-23,55385;-46,56084;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11283;-23,52341;-46,69304;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11284;-23,59454;-46,62151;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11285;-23,51426;-46,57948;;;;;;;;;;;;;;;;;;;;;;;;;;
MGGVS_0054;-18,84822;-41,94628;;;;;;;;;;;;;;;;;;;;;;;;;;
PAMBA_0067;-5,34778;-49,08469;;;;;;;;;;;;;;;;;;;;;;;;;;
PASRM_0043;-2,4275;-54,70303;;;;;;;;;;;;;;;;;;;;;;;;;;
PASRM_0044;-2,42583;-54,74;;;;;;;;;;;;;;;;;;;;;;;;;;
PAOEA_0001;-2,12881;-49,62886;;;;;;;;;;;;;;;;;;;;;;;;;;
PASPIA0002;-6,9389;-49,69462;;;;;;;;;;;;;;;;;;;;;;;;;;
PAEDRA0004;-6,25642;-49,30014;;;;;;;;;;;;;;;;;;;;;;;;;;
PASXU_0007;-6,74758;-51,84244;;;;;;;;;;;;;;;;;;;;;;;;;;
GOMTVU0002;-13,40097;-48,70739;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSTV_0003;-18,79967;-50,30472;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8337;-22,86179;-43,24903;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8338;-22,86477;-43,43561;;;;;;;;;;;;;;;;;;;;;;;;;;
RNPWM_0027;-5,91203;-35,21231;;;;;;;;;;;;;;;;;;;;;;;;;;
RNSGM_0009;-5,73575;-35,34503;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11676;-23,51083;-46,52556;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11677;-23,51306;-46,52306;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11678;-23,51205;-46,52714;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11679;-23,5075;-46,52333;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11680;-23,50278;-46,52361;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11681;-23,5;-46,52528;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11682;-23,50083;-46,52139;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11683;-23,50528;-46,51889;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11684;-23,50528;-46,51806;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11686;-23,51085;-46,52974;;;;;;;;;;;;;;;;;;;;;;;;;;
PEISS_0012;-7,81964;-35,00131;;;;;;;;;;;;;;;;;;;;;;;;;;
CEAQZ_0015;-3,94722;-38,27694;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCGE_0064;-7,22397;-35,88825;;;;;;;;;;;;;;;;;;;;;;;;;;
CEJNE_0039;-7,19758;-39,31531;;;;;;;;;;;;;;;;;;;;;;;;;;
CEMUE_0017;-3,954;-38,6935;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCGE_0065;-7,30461;-35,77975;;;;;;;;;;;;;;;;;;;;;;;;;;
PEOLD_0078;-8,01386;-34,84975;;;;;;;;;;;;;;;;;;;;;;;;;;
PEIPJ_0029;-8,59626;-35,04725;;;;;;;;;;;;;;;;;;;;;;;;;;
PEIPJ_0030;-8,53764;-35,00631;;;;;;;;;;;;;;;;;;;;;;;;;;
PECRU_0036;-8,28114;-35,96675;;;;;;;;;;;;;;;;;;;;;;;;;;
PECRU_0037;-8,28914;-35,97483;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11689;-23,56797;-46,69083;;;;;;;;;;;;;;;;;;;;;;;;;;
PECRU_0038;-8,27925;-36,00269;;;;;;;;;;;;;;;;;;;;;;;;;;
PBBEX_0006;-7,14978;-34,93897;;;;;;;;;;;;;;;;;;;;;;;;;;
PBMME_0003;-6,82533;-35,13667;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0606;-3,72306;-38,48725;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8331;-22,96864;-43,17969;;;;;;;;;;;;;;;;;;;;;;;;;;
MGMCL_0118;-16,75108;-43,87917;;;;;;;;;;;;;;;;;;;;;;;;;;
MGMCL_0120;-16,72678;-43,84272;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNLP_0033;-22,81003;-43,42761;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNLP_0034;-22,811;-43,40181;;;;;;;;;;;;;;;;;;;;;;;;;;
RJMESQ0026;-22,77856;-43,41453;;;;;;;;;;;;;;;;;;;;;;;;;;
RJPTS_0095;-22,38072;-43,10606;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11830;-23,49717;-46,41381;;;;;;;;;;;;;;;;;;;;;;;;;;
SPAREM0010;-23,39286;-46,28031;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBGP_0020;-22,98944;-46,5125;;;;;;;;;;;;;;;;;;;;;;;;;;
SPGRS_0258;-23,39875;-46,50031;;;;;;;;;;;;;;;;;;;;;;;;;;
SPJCI_0053;-23,29044;-45,96772;;;;;;;;;;;;;;;;;;;;;;;;;;
SPIAQ_0075;-23,49394;-46,36086;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSZN_0041;-23,53258;-46,32861;;;;;;;;;;;;;;;;;;;;;;;;;;
RSBGV_0018;-29,17556;-51,51103;;;;;;;;;;;;;;;;;;;;;;;;;;
MSTLS_0020;-20,789;-51,70603;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPTU_0011;-17,23133;-46,87581;;;;;;;;;;;;;;;;;;;;;;;;;;
MSGLG_0001;-21,46086;-56,11231;;;;;;;;;;;;;;;;;;;;;;;;;;
MSAUA_0003;-20,46294;-55,7665;;;;;;;;;;;;;;;;;;;;;;;;;;
MGAET_0003;-19,15436;-45,44719;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSST_0057;-23,83003;-45,51319;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10623;-23,5079;-46,66007;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10624;-23,60947;-46,68438;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10625;-23,5597;-46,69654;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10626;-23,5627;-46,66649;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10627;-23,53828;-46,72977;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10628;-23,5488;-46,55757;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10629;-23,52641;-46,67108;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10630;-23,55485;-46,65153;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10631;-23,62211;-46,68689;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10632;-23,61187;-46,69405;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10633;-23,59302;-46,62964;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10634;-23,58843;-46,67784;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10635;-23,63009;-46,70258;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10636;-23,59644;-46,6633;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10637;-23,58896;-46,64574;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10638;-23,56202;-46,65825;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10639;-23,53654;-46,65588;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10640;-23,62422;-46,76663;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10641;-23,56806;-46,64934;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10642;-23,68577;-46,73983;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10643;-23,5833;-46,71521;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10644;-23,69337;-46,66899;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10645;-23,51321;-46,43359;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10646;-23,66895;-46,75602;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10647;-23,70702;-46,70022;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10648;-23,53684;-46,64557;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10649;-23,65049;-46,72087;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10650;-23,53235;-46,66238;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10651;-23,59969;-46,64946;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10652;-23,50169;-46,7481;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10653;-23,55949;-46,65589;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10654;-23,6;-46,71524;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10655;-23,55445;-46,69145;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10656;-23,58549;-46,68041;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10657;-23,54237;-46,64625;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10658;-23,54237;-46,64625;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10659;-23,53782;-46,55151;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10660;-23,55291;-46,60351;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10661;-23,57082;-46,61101;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10662;-23,57082;-46,61101;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO10663;-23,55252;-46,69567;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11286;-23,61826;-46,668;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11287;-23,54933;-46,68835;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11288;-23,51742;-46,66827;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11289;-23,64635;-46,6647;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11290;-23,65152;-46,70922;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11291;-23,64895;-46,70975;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11292;-23,60625;-46,69708;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11293;-23,6329;-46,71636;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11294;-23,63482;-46,76422;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11295;-23,53272;-46,67491;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11296;-23,55994;-46,69584;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11297;-23,56678;-46,6413;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11298;-23,5256;-46,68991;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11299;-23,54785;-46,68595;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11300;-23,53704;-46,68526;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11301;-23,61115;-46,63818;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11302;-23,52019;-46,45482;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11303;-23,49371;-46,56635;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11304;-23,54145;-46,56616;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11305;-23,55777;-46,65464;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11306;-23,62233;-46,75924;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11307;-23,55502;-46,75303;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11308;-23,57124;-46,65991;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11309;-23,51426;-46,69022;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11310;-23,58235;-46,67222;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11311;-23,69011;-46,7015;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11312;-23,62063;-46,69182;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11313;-23,55178;-46,74057;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11314;-23,55178;-46,74057;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11315;-23,59884;-46,61678;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11316;-23,52404;-46,66029;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11317;-23,52635;-46,64043;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11318;-23,49587;-46,63303;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11319;-23,49388;-46,70474;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11320;-23,6156;-46,73204;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11321;-23,59284;-46,65015;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11322;-23,52252;-46,65297;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11323;-23,65414;-46,67494;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11324;-23,59554;-46,64491;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11325;-23,65211;-46,65715;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11326;-23,53113;-46,57743;;;;;;;;;;;;;;;;;;;;;;;;;;
PASRM_0047;-2,45778;-54,71747;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_8323;-22,85911;-43,24997;;;;;;;;;;;;;;;;;;;;;;;;;;
ESCCA_0040;-20,32167;-40,37847;;;;;;;;;;;;;;;;;;;;;;;;;;
RSSINI0002;-20,50992;-52,62247;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11690;-23,5028;-46,52404;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11691;-23,50305;-46,51885;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11693;-23,49721;-46,51243;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11694;-23,50251;-46,51092;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11695;-23,49482;-46,50493;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11698;-23,50611;-46,50889;;;;;;;;;;;;;;;;;;;;;;;;;;
MGURA_0090;-19,64728;-48,0065;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11699;-23,55389;-46,51333;;;;;;;;;;;;;;;;;;;;;;;;;;
MGOVF_0001;-21,36222;-43,57694;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11701;-23,55111;-46,50278;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11702;-23,5525;-46,49944;;;;;;;;;;;;;;;;;;;;;;;;;;
MGVGA_0029;-21,61953;-45,41389;;;;;;;;;;;;;;;;;;;;;;;;;;
MGTCS_0013;-21,63858;-45,35944;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11704;-23,55639;-46,48944;;;;;;;;;;;;;;;;;;;;;;;;;;
MGTCS_0014;-21,61533;-45,25128;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11705;-23,55528;-46,48611;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSYP_0004;-21,95583;-43,31564;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11706;-23,55806;-46,48611;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSYP_0005;-22,00314;-43,28772;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11707;-23,55833;-46,48028;;;;;;;;;;;;;;;;;;;;;;;;;;
RJARS_0049;-22,97022;-44,30167;;;;;;;;;;;;;;;;;;;;;;;;;;
BASMF_0025;-12,73778;-38,44056;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11708;-23,55833;-46,48028;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSXB_0004;-22,15183;-45,81389;;;;;;;;;;;;;;;;;;;;;;;;;;
BASSE_0006;-12,60439;-38,50147;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSND_0004;-21,51336;-43,52683;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSAA_0002;-21,0095;-44,98886;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSAA_0003;-20,88794;-44,84856;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSNPS0003;-19,39036;-42,48533;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSBA_0020;-19,86667;-43,73583;;;;;;;;;;;;;;;;;;;;;;;;;;
MGRCA_0002;-19,79358;-43,75161;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSBA_0021;-19,83214;-43,84128;;;;;;;;;;;;;;;;;;;;;;;;;;
MGROM_0001;-20,16872;-44,36806;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO11855;-23,60047;-46,69689;;;;;;;;;;;;;;;;;;;;;;;;;;
SPPNI_0003;-21,41131;-50,09919;;;;;;;;;;;;;;;;;;;;;;;;;;
AMMIC_0006;-5,81078;-61,29867;;;;;;;;;;;;;;;;;;;;;;;;;;
MAMNA_0001;-3,49147;-45,25258;;;;;;;;;;;;;;;;;;;;;;;;;;
PIEEV_0003;-6,06711;-42,25236;POP LD;;ELESBAO VELOSO;;TNE;PI;;;;;;OI;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;COMPARTILHADO;SALA;RODOVIA BR 316;-6.067111 ;-42.252361 ;Gold
PIOHDU0002;-5,80608;-42,56653;;;;;;;;;;;;;;;;;;;;;;;;;;
ROMACH0002;-9,42336;-61,99389;;;;;;;;;;;;;;;;;;;;;;;;;;
SPPUE_0019;-24,35639;-47,00808;;;;;;;;;;;;;;;;;;;;;;;;;;
BACTI_0004;-13,95085;-46,20619;POP LD;;CORRENTINA;;TNE;BA;;;;;;BR FIBRA;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;TERCEIRO;0;AVENIDA VINTE E DOIS, 151;-13,950833 ;-46,206194 ;Iron
GOPSX_0003;-14,09114;-46,36462;;;;;;;;;;;;;;;;;;;;;;;;;;
SCSJQ_0013;-28,29019;-49,93566;;;;;;;;;;;;;;;;;;;;;;;;;;
ESIKA_0004;-20,26556;-41,48583;;;;;;;;;;;;;;;;;;;;;;;;;;
MGMTP_0002;-20,35306;-42,35639;;;;;;;;;;;;;;;;;;;;;;;;;;
MGORP_0017;-20,2975;-43,75861;;;;;;;;;;;;;;;;;;;;;;;;;;
MGIAN_0011;-20,16194;-44,52389;;;;;;;;;;;;;;;;;;;;;;;;;;
RSUGN_0012;-29,77811;-57,07183;;;;;;;;;;;;;;;;;;;;;;;;;;
